1258	1	13	2	34	一号教学楼	B	5	3
1259	1	13	4	56	一号教学楼	B	5	3
1260	3	14	1	34	一号教学楼	B	5	2
1261	3	14	4	78	一号教学楼	B	5	2
1262	3	18	2	12	一号教学楼	B	5	4
1263	3	18	4	56	一号教学楼	B	5	4
1264	1	9	1	56	一号教学楼	B	5	2
1265	3	14	1	78	一号教学楼	B	4	5
1266	3	14	3	56	一号教学楼	B	4	5
1267	1	13	2	34	一号教学楼	D	4	5
1268	1	13	4	78	一号教学楼	D	4	5
1269	3	14	5	56	一号教学楼	B	4	5
1270	3	14	3	12	一号教学楼	B	4	5
1271	1	13	2	12	一号教学楼	D	2	3
1272	1	13	4	56	一号教学楼	D	2	3
1273	1	18	2	12	一号教学楼	C	1	4
1274	1	18	4	12	一号教学楼	C	1	4
1275	3	18	2	12	一号教学楼	B	4	4
1276	3	18	5	34	一号教学楼	B	4	5
1277	3	18	1	56	一号教学楼	B	4	5
1278	3	18	4	78	一号教学楼	B	4	5
1279	3	14	1	78	一号教学楼	B	4	5
1280	3	14	3	56	一号教学楼	B	4	5
1281	3	14	3	12	一号教学楼	B	4	5
1282	3	14	5	56	一号教学楼	B	4	5
1283	1	13	4	56	一号教学楼	D	3	5
1284	1	13	2	12	一号教学楼	D	3	6
1285	3	18	2	12	一号教学楼	B	4	5
1286	3	18	4	56	一号教学楼	B	4	5
1287	1	9	1	56	一号教学楼	B	4	6
1288	1	12	5	12	一号教学楼	E	4	1
1289	1	12	5	34	一号教学楼	C	4	5
1290	1	6	4	78	一号教学楼	E	4	1
1291	14	19	1	78	四号教学楼	B	5	3
1292	14	19	2	12	四号教学楼	B	5	3
1293	14	19	4	34	四号教学楼	B	5	3
1294	9	19	4	56	五号教学楼	C	5	4
1295	9	19	2	56	五号教学楼	C	5	4
1296	14	19	4	12	四号教学楼	B	5	3
1297	14	19	2	34	四号教学楼	B	5	3
1298	14	19	3	12	四号教学楼	B	5	3
1299	1	12	3	34	一号教学楼	C	3	6
1300	1	10	1	56	五号教学楼	C	5	4
1301	1	10	3	12	五号教学楼	C	5	4
1302	3	14	3	34	一号教学楼	B	5	2
1303	3	14	1	56	一号教学楼	B	5	2
1304	3	18	2	12	一号教学楼	B	5	1
1305	3	18	4	56	一号教学楼	B	5	1
1306	3	18	2	34	一号教学楼	B	5	1
1307	3	18	5	12	一号教学楼	B	5	1
1308	1	9	1	56	一号教学楼	B	4	5
1309	1	9	4	56	一号教学楼	B	5	2
1310	1	6	4	78	一号教学楼	C	3	6
1311	3	18	2	12	一号教学楼	B	4	6
1312	3	18	4	56	一号教学楼	B	4	6
1313	3	18	1	12	一号教学楼	B	4	5
1314	3	18	3	34	一号教学楼	B	4	5
1315	1	9	1	56	一号教学楼	B	5	4
1316	1	9	4	56	一号教学楼	B	5	4
1317	1	9	3	56	一号教学楼	B	4	5
1318	1	6	4	78	一号教学楼	C	3	6
1319	1	17	3	34	一号教学楼	D	4	5
1320	1	17	1	34	一号教学楼	D	5	5
1321	1	15	5	34	一号教学楼	E	2	10
1322	1	15	3	12	一号教学楼	D	3	6
1323	1	16	3	12	一号教学楼	D	4	4
1324	1	19	1	56	一号教学楼	C	4	3
1325	1	19	3	12	一号教学楼	D	3	6
1326	1	18	4	12	一号教学楼	C	2	3
1327	1	18	1	12	一号教学楼	D	5	5
1328	1	12	1	12	一号教学楼	D	3	4
1329	1	12	4	78	一号教学楼	D	3	3
1330	1	12	2	12	一号教学楼	E	4	6
1331	1	12	5	34	一号教学楼	E	4	6
1332	3	18	1	12	一号教学楼	B	4	4
1333	3	18	4	78	一号教学楼	B	5	3
1334	3	18	5	12	一号教学楼	B	5	3
1335	3	18	2	34	一号教学楼	B	5	3
1336	1	16	5	12	五号教学楼	C	4	23
1337	3	13	3	12	五号教学楼	C	5	4
1338	3	13	5	34	五号教学楼	C	5	4
1339	1	16	1	12	一号教学楼	C	4	4
1340	3	13	2	12	四号教学楼	B	5	3
1341	3	13	4	34	四号教学楼	B	5	3
1342	3	13	2	34	一号教学楼	C	3	4
1343	3	13	4	12	一号教学楼	D	2	6
1344	6	13	1	910	一号教学楼	C	3	8
1345	1	10	2	78	一号教学楼	C	3	2
1346	1	10	5	34	一号教学楼	C	4	2
1347	6	13	2	910	三号教学楼	NULL	1	1
1348	6	15	1	12	一号教学楼	B	1	4
1349	6	15	4	34	一号教学楼	B	1	4
1350	1	12	5	34	一号教学楼	B	1	5
1351	1	10	4	12	五号教学楼	C	5	22
1352	1	10	2	56	五号教学楼	C	5	22
1353	1	12	2	56	五号教学楼	C	5	9
1354	1	12	5	12	五号教学楼	C	5	9
1355	1	14	4	78	一号教学楼	D	3	4
1356	1	14	1	56	一号教学楼	D	3	5
1357	1	15	2	56	一号教学楼	D	5	1
1358	1	15	5	12	一号教学楼	D	5	1
1359	1	16	2	34	一号教学楼	E	4	6
1360	1	16	4	78	一号教学楼	E	2	1
1361	1	12	3	12	一号教学楼	C	4	6
1362	1	15	2	78	一号教学楼	D	4	1
1363	1	15	4	56	一号教学楼	D	4	1
1364	1	12	4	78	一号教学楼	C	3	2
1365	1	12	2	56	一号教学楼	C	3	2
1366	7	19	4	34	一号教学楼	D	5	2
1367	7	19	2	12	一号教学楼	D	4	2
1368	1	15	3	34	一号教学楼	E	1	8
1369	1	15	1	34	一号教学楼	F	1	8
1370	1	15	1	12	四号教学楼	B	6	2
1371	1	15	4	56	四号教学楼	B	6	2
1372	1	15	3	12	一号教学楼	D	3	5
1373	1	15	1	34	一号教学楼	E	3	7
1374	10	17	1	56	一号教学楼	C	4	6
1375	6	13	2	910	一号教学楼	C	3	8
1376	3	14	5	12	一号教学楼	B	5	2
1377	3	14	2	34	一号教学楼	B	5	2
1378	3	14	3	34	一号教学楼	B	5	1
1379	1	13	1	34	一号教学楼	D	2	4
1380	3	14	1	12	一号教学楼	B	5	1
1381	1	13	3	12	一号教学楼	D	2	4
1382	1	13	2	34	一号教学楼	C	4	4
1383	1	13	4	56	一号教学楼	C	4	4
1384	1	18	3	12	一号教学楼	E	2	1
1385	1	18	1	34	一号教学楼	E	3	2
1386	11	18	5	34	一号教学楼	C	4	2
1387	11	18	2	78	一号教学楼	C	3	2
1388	3	12	3	56	一号教学楼	D	3	6
1389	3	12	1	78	一号教学楼	D	3	5
1390	1	15	4	12	一号教学楼	D	5	3
1391	1	15	2	56	一号教学楼	D	5	3
1392	1	6	2	56	一号教学楼	D	2	4
1393	1	6	5	12	一号教学楼	D	2	4
1394	1	6	2	34	一号教学楼	C	3	5
1395	1	6	4	12	一号教学楼	C	3	5
1396	1	6	1	34	一号教学楼	D	3	1
1397	1	6	4	34	一号教学楼	D	4	2
1398	3	17	3	34	一号教学楼	C	4	5
1399	3	17	1	12	一号教学楼	C	4	5
1400	1	15	3	12	一号教学楼	C	3	3
1401	1	15	5	34	一号教学楼	C	3	5
1402	1	18	2	78	一号教学楼	C	4	4
1403	1	16	2	12	一号教学楼	C	3	6
1404	1	16	4	34	一号教学楼	C	3	6
1405	7	19	5	12	一号教学楼	D	4	4
1406	7	19	3	56	一号教学楼	D	4	4
1407	1	19	3	78	一号教学楼	B	1	3
1408	1	19	1	34	一号教学楼	B	1	3
1409	1	19	3	56	一号教学楼	E	3	1
1410	1	19	1	12	一号教学楼	E	3	1
1411	1	16	3	78	一号教学楼	C	3	2
1412	1	16	1	34	一号教学楼	C	3	2
1413	6	15	3	56	一号教学楼	F	3	4
1414	6	15	1	12	一号教学楼	F	3	4
1415	1	12	4	34	一号教学楼	F	2	2
1416	1	12	5	56	一号教学楼	F	2	5
1417	1	18	2	34	五号教学楼	C	5	9
1418	1	18	4	12	五号教学楼	C	5	9
1419	1	18	2	78	一号教学楼	D	4	5
1420	1	16	2	12	一号教学楼	B	1	6
1421	1	16	1	12	一号教学楼	C	4	2
1422	1	18	5	12	一号教学楼	D	1	2
1423	1	18	5	34	一号教学楼	B	3	4
1424	1	16	5	34	一号教学楼	C	3	5
1425	1	18	1	56	一号教学楼	D	1	2
1426	1	16	5	12	一号教学楼	D	3	6
1427	1	16	1	34	一号教学楼	D	3	2
1428	1	18	4	34	一号教学楼	E	2	1
1429	1	16	2	34	一号教学楼	D	3	2
1430	1	16	4	12	一号教学楼	C	3	6
1431	1	14	2	56	一号教学楼	C	4	2
1432	1	14	4	12	一号教学楼	C	4	2
1433	1	19	4	34	一号教学楼	D	4	4
1434	1	19	2	12	一号教学楼	D	4	4
1435	1	16	4	34	一号教学楼	C	4	2
1436	1	16	2	12	一号教学楼	C	4	2
1437	1	18	2	56	一号教学楼	C	4	6
1438	1	18	5	78	一号教学楼	B	1	5
1439	1	18	1	56	一号教学楼	D	5	1
1440	1	18	5	34	一号教学楼	C	2	4
1441	1	16	3	56	一号教学楼	E	1	1
1442	1	18	5	56	一号教学楼	F	5	2
1443	1	15	4	56	一号教学楼	F	1	3
1444	1	15	2	12	一号教学楼	F	1	3
1445	1	12	4	56	一号教学楼	F	4	1
1446	1	16	2	34	一号教学楼	F	4	1
1447	1	16	4	12	一号教学楼	F	4	1
1448	1	18	5	34	一号教学楼	D	2	1
1449	5	8	5	56	一号教学楼	D	2	1
1450	9	11	5	78	一号教学楼	B	1	3
1451	3	4	5	56	一号教学楼	D	3	6
1452	1	15	4	56	一号教学楼	C	4	2
1453	1	15	1	12	一号教学楼	C	4	2
1454	3	10	5	56	三号教学楼	NULL	1	2
1455	3	10	3	34	三号教学楼	NULL	1	2
1456	1	12	4	56	一号教学楼	D	5	3
1457	1	4	5	56	一号教学楼	D	3	2
1458	1	18	5	34	一号教学楼	E	3	4
1459	6	9	5	56	一号教学楼	E	2	3
1460	6	9	5	78	一号教学楼	E	2	3
1461	5	8	4	78	一号教学楼	E	3	4
1462	5	8	5	56	一号教学楼	E	3	4
1463	10	13	5	56	一号教学楼	E	2	3
1464	10	13	5	78	一号教学楼	E	2	3
1465	2	17	3	34	一号教学楼	E	1	4
1466	3	14	3	34	一号教学楼	C	3	5
1467	1	15	2	56	五号教学楼	C	5	5
1468	1	15	4	12	五号教学楼	C	5	5
1469	1	10	4	56	一号教学楼	E	1	6
1470	1	10	2	34	一号教学楼	E	1	10
1471	3	14	3	12	一号教学楼	DE	1	0
1472	3	14	1	56	一号教学楼	DE	1	0
1473	3	14	5	34	一号教学楼	DE	2	0
1474	1	14	1	34	五号教学楼	C	5	10
1475	1	14	3	34	五号教学楼	C	5	10
1476	1	14	4	78	五号教学楼	C	5	10
1477	1	8	5	12	一号教学楼	BC	1	0
1478	1	8	2	56	一号教学楼	BC	1	0
1479	1	12	4	56	一号教学楼	D	2	5
1480	1	12	1	34	一号教学楼	D	2	5
1481	1	12	2	56	五号教学楼	C	5	5
1482	1	12	4	34	五号教学楼	C	5	5
1483	3	18	2	56	一号教学楼	D	3	1
1484	3	18	5	12	一号教学楼	B	1	3
1485	1	18	1	12	一号教学楼	B	1	4
1486	1	12	2	56	五号教学楼	C	5	10
1487	1	12	5	34	五号教学楼	C	5	10
1488	3	14	1	78	一号教学楼	DE	2	0
1489	3	14	3	34	一号教学楼	DE	2	0
1490	3	14	5	12	一号教学楼	DE	2	0
1491	1	18	2	34	一号教学楼	F	2	1
1492	1	18	4	12	一号教学楼	F	2	1
1493	1	18	2	12	五号教学楼	C	5	10
1494	1	18	4	34	五号教学楼	C	5	10
1495	1	10	2	34	一号教学楼	C	3	3
1496	1	10	4	78	一号教学楼	C	4	3
1497	1	10	4	34	一号教学楼	C	3	5
1498	1	10	2	12	一号教学楼	C	3	5
1499	7	18	2	12	一号教学楼	BC	2	0
1500	7	18	4	56	一号教学楼	DE	2	0
1501	1	10	3	12	一号教学楼	D	2	6
1502	1	10	5	34	一号教学楼	D	4	4
1503	1	18	4	12	一号教学楼	BC	2	0
1504	1	18	1	34	一号教学楼	E	2	1
1505	1	10	3	34	一号教学楼	D	3	4
1506	1	10	1	12	四号教学楼	B	6	4
1507	3	14	2	56	一号教学楼	BC	2	0
1508	3	14	4	12	一号教学楼	BC	2	0
1509	1	10	1	12	一号教学楼	BC	1	0
1510	1	10	4	56	一号教学楼	BC	1	0
1511	1	14	5	34	一号教学楼	D	2	5
1512	1	14	1	12	一号教学楼	D	2	5
1513	1	14	3	78	一号教学楼	D	2	5
1514	1	8	5	34	一号教学楼	D	2	3
1515	1	8	3	56	一号教学楼	D	2	3
1516	3	16	2	34	一号教学楼	DE	2	0
1517	3	16	4	12	一号教学楼	DE	2	0
1518	1	10	4	12	一号教学楼	DE	2	0
1519	1	10	2	78	一号教学楼	DE	2	0
1520	2	15	2	78	一号教学楼	C	5	8
1521	2	15	5	34	一号教学楼	C	5	8
1522	1	18	2	34	一号教学楼	D	5	1
1523	2	13	1	34	一号教学楼	E	3	2
1524	2	13	4	78	一号教学楼	E	3	2
1525	9	19	3	56	一号教学楼	D	2	3
1526	9	19	5	34	一号教学楼	D	2	3
1527	1	15	5	12	一号教学楼	D	3	3
1528	1	15	2	56	一号教学楼	D	3	3
1529	1	15	1	78	五号教学楼	C	5	5
1530	1	15	3	34	五号教学楼	C	5	5
1531	1	10	5	34	一号教学楼	C	3	2
1532	1	10	3	78	一号教学楼	D	5	2
1533	1	16	1	78	一号教学楼	C	4	3
1534	1	16	3	34	一号教学楼	C	4	3
1535	1	10	1	56	一号教学楼	D	2	6
1536	1	10	3	34	一号教学楼	D	2	6
1537	1	10	3	78	一号教学楼	D	4	4
1538	1	10	1	34	一号教学楼	D	2	6
1539	1	19	2	34	一号教学楼	D	3	6
1540	1	19	4	78	一号教学楼	D	3	6
1541	1	19	4	34	五号教学楼	C	5	5
1542	1	19	1	12	五号教学楼	C	5	5
1543	14	17	2	34	一号教学楼	C	3	3
1544	14	17	4	78	一号教学楼	C	4	3
1545	14	17	4	34	一号教学楼	C	3	5
1546	14	17	2	12	一号教学楼	C	3	5
1547	3	17	1	56	四号教学楼	A	6	2
1548	1	10	5	34	一号教学楼	D	3	4
1549	1	10	3	56	一号教学楼	D	3	4
1550	1	10	1	34	一号教学楼	D	3	3
1551	1	10	3	78	一号教学楼	D	3	3
1552	1	10	4	56	一号教学楼	D	4	3
1553	1	10	1	12	一号教学楼	D	4	3
1554	1	10	2	12	一号教学楼	D	3	1
1555	1	10	5	56	一号教学楼	C	4	1
1556	1	14	4	56	一号教学楼	E	3	4
1557	1	14	2	12	一号教学楼	E	3	4
1558	1	15	4	12	一号教学楼	E	4	10
1559	1	15	1	12	一号教学楼	E	3	4
1560	3	18	3	12	实验楼	2B	4	21
1561	1	15	2	12	一号教学楼	E	4	7
1562	1	14	3	34	一号教学楼	D	3	3
1563	1	14	1	78	一号教学楼	D	3	3
1564	1	15	4	56	一号教学楼	E	4	7
1565	1	16	1	56	五号教学楼	C	3	15
1566	3	18	1	34	五号教学楼	C	3	14
1567	3	18	3	34	五号教学楼	C	3	14
1568	1	12	1	34	一号教学楼	E	2	8
1569	1	12	3	56	一号教学楼	E	2	8
1570	12	19	4	34	四号教学楼	A	6	3
1571	12	19	2	12	四号教学楼	A	6	2
1572	1	19	1	34	实验楼	2B	4	21
1573	1	12	1	12	一号教学楼	E	3	8
1574	1	12	4	56	一号教学楼	E	3	8
1575	1	12	1	56	五号教学楼	C	5	19
1576	1	12	4	12	五号教学楼	C	5	19
1577	1	16	2	12	一号教学楼	E	2	7
1578	1	19	1	56	一号教学楼	D	3	2
1579	1	8	4	12	五号教学楼	C	3	3
1580	1	8	2	34	五号教学楼	C	3	3
1581	1	19	5	12	一号教学楼	E	4	7
1582	1	18	3	34	实验楼	2B	4	21
1583	1	12	4	56	一号教学楼	E	3	8
1584	1	12	1	12	一号教学楼	E	3	8
1585	1	12	1	56	五号教学楼	C	5	19
1586	1	12	4	12	五号教学楼	C	5	19
1587	1	13	4	12	一号教学楼	F	3	1
1588	1	13	2	56	一号教学楼	F	3	1
1589	1	19	5	34	一号教学楼	C	5	8
1590	1	15	5	12	一号教学楼	E	3	7
1591	1	15	2	34	一号教学楼	E	3	7
1592	1	8	4	78	五号教学楼	C	3	14
1593	1	18	1	34	一号教学楼	E	3	4
1594	1	15	2	34	一号教学楼	E	3	8
1595	1	15	4	56	一号教学楼	E	3	8
1596	9	16	4	12	五号教学楼	C	3	3
1597	9	16	2	34	五号教学楼	C	3	3
1598	1	10	3	56	一号教学楼	B	1	6
1599	1	10	5	34	一号教学楼	B	1	6
1600	1	10	1	12	一号教学楼	C	3	5
1601	1	10	4	78	一号教学楼	C	4	5
1602	1	12	4	34	一号教学楼	B	1	6
1603	1	12	1	12	一号教学楼	B	1	6
1604	1	19	4	78	一号教学楼	E	4	6
1605	1	16	2	12	一号教学楼	E	2	7
1606	1	14	2	34	一号教学楼	E	2	5
1607	1	14	4	78	一号教学楼	E	2	5
1608	1	18	2	78	五号教学楼	C	3	29
1609	1	14	4	56	一号教学楼	C	5	2
1610	1	14	2	12	一号教学楼	C	5	2
1611	1	13	5	34	一号教学楼	E	3	6
1612	1	13	3	78	一号教学楼	E	3	6
1613	1	18	5	12	一号教学楼	E	3	3
1614	1	11	4	34	四号教学楼	A	6	3
1615	1	11	2	12	四号教学楼	A	6	2
1616	1	19	3	12	一号教学楼	E	1	8
1617	1	12	3	78	五号教学楼	C	4	27
1618	1	12	5	12	五号教学楼	C	4	27
1619	1	15	2	78	一号教学楼	D	2	3
1620	1	15	4	56	一号教学楼	D	5	7
1621	1	10	3	78	一号教学楼	E	4	2
1622	1	10	3	34	一号教学楼	C	3	6
1623	1	18	1	56	一号教学楼	D	4	4
1624	1	18	2	56	一号教学楼	C	2	6
1625	1	18	4	34	一号教学楼	E	2	2
1626	1	18	2	12	一号教学楼	E	1	8
1627	4	15	2	12	一号教学楼	D	4	5
1628	4	15	5	34	一号教学楼	D	4	6
1629	4	15	3	78	一号教学楼	E	1	4
1630	4	15	1	34	一号教学楼	E	1	4
1631	1	12	3	56	一号教学楼	D	5	1
1632	1	12	1	12	一号教学楼	D	5	1
1633	1	18	5	34	一号教学楼	E	2	8
1634	1	10	1	34	一号教学楼	E	3	8
1635	1	10	3	12	一号教学楼	C	4	1
1636	1	19	1	12	一号教学楼	C	5	3
1637	1	14	3	56	一号教学楼	E	2	1
1638	1	14	1	34	一号教学楼	E	2	1
1639	1	14	4	12	一号教学楼	E	1	2
1640	1	14	2	56	一号教学楼	E	1	2
1641	1	10	1	78	一号教学楼	D	5	7
1642	1	10	3	56	一号教学楼	D	5	7
1643	3	18	3	78	一号教学楼	C	3	5
1644	1	12	1	56	一号教学楼	D	5	7
1645	1	12	3	78	一号教学楼	D	5	7
1646	1	17	4	56	一号教学楼	E	2	1
1647	1	17	2	78	一号教学楼	C	3	1
1648	1	10	1	56	一号教学楼	D	3	4
1649	1	10	4	56	一号教学楼	D	3	1
1650	1	16	4	56	一号教学楼	F	2	5
1651	1	16	2	34	一号教学楼	F	2	5
1652	9	19	2	78	一号教学楼	C	3	6
1653	9	19	4	34	一号教学楼	C	3	6
1654	11	18	4	34	一号教学楼	F	3	8
1655	11	18	2	78	一号教学楼	F	3	8
1656	1	14	3	34	一号教学楼	F	3	1
1657	1	14	1	78	一号教学楼	F	2	5
1658	1	15	1	56	一号教学楼	F	3	3
1659	1	15	3	12	一号教学楼	F	4	3
1660	1	15	2	34	一号教学楼	F	2	3
1661	1	15	4	12	一号教学楼	F	2	3
1662	3	18	1	56	一号教学楼	C	3	1
1663	1	19	3	56	一号教学楼	E	4	6
1664	1	10	4	56	一号教学楼	D	5	4
1665	1	10	1	34	一号教学楼	D	5	4
1666	1	18	1	12	五号教学楼	C	3	1
1667	6	19	4	12	一号教学楼	C	4	3
1668	6	19	2	34	一号教学楼	C	4	3
1669	1	18	5	12	一号教学楼	E	1	7
1670	1	18	3	12	一号教学楼	E	1	8
1671	1	18	1	56	一号教学楼	E	1	8
1672	1	19	1	34	一号教学楼	E	1	6
1673	1	10	1	34	一号教学楼	C	4	6
1674	1	10	5	34	一号教学楼	D	2	4
1675	1	10	4	12	一号教学楼	C	3	3
1676	1	10	2	56	一号教学楼	C	3	8
1677	1	18	3	78	一号教学楼	F	2	5
1678	1	8	2	78	一号教学楼	C	3	6
1679	1	8	4	34	一号教学楼	C	3	6
1680	1	16	4	56	一号教学楼	F	2	5
1681	1	16	2	34	一号教学楼	F	2	5
1682	3	18	1	56	一号教学楼	C	3	1
1683	3	14	1	12	一号教学楼	DE	2	0
1684	3	14	3	56	一号教学楼	DE	2	0
1685	1	14	4	12	一号教学楼	D	2	5
1686	1	14	2	56	一号教学楼	D	3	5
1687	1	14	2	56	一号教学楼	D	5	1
1688	1	14	5	12	一号教学楼	D	5	1
1689	1	14	4	56	五号教学楼	C	5	10
1690	1	14	1	12	五号教学楼	C	5	10
1691	1	16	1	34	一号教学楼	C	4	1
1692	2	15	2	12	一号教学楼	D	5	1
1693	2	15	4	34	一号教学楼	D	5	1
1694	1	14	2	34	一号教学楼	D	5	3
1695	1	14	4	78	一号教学楼	D	5	3
1696	1	14	5	12	一号教学楼	D	4	2
1697	9	16	4	78	一号教学楼	D	2	3
1698	9	16	2	34	一号教学楼	C	3	1
1699	2	11	4	12	一号教学楼	BC	1	0
1700	2	11	2	34	一号教学楼	BC	1	0
1701	1	12	1	34	一号教学楼	C	3	3
1702	1	12	4	56	一号教学楼	C	3	3
1703	1	16	1	34	一号教学楼	C	4	1
1704	9	16	2	12	一号教学楼	D	3	2
1705	1	12	4	56	一号教学楼	D	5	3
1706	1	18	3	12	一号教学楼	C	3	6
1707	1	8	4	12	一号教学楼	C	4	4
1708	1	8	2	56	一号教学楼	C	4	4
1709	1	8	3	12	一号教学楼	D	4	2
1710	1	8	5	34	一号教学楼	D	4	2
1711	1	18	5	12	一号教学楼	C	5	4
1712	1	18	2	56	一号教学楼	C	5	5
1713	1	18	4	12	一号教学楼	D	3	5
1714	1	14	1	56	一号教学楼	D	2	2
1715	1	14	3	34	一号教学楼	D	2	2
1716	1	10	1	34	一号教学楼	E	3	1
1717	1	10	3	78	一号教学楼	E	3	1
1718	1	10	1	56	一号教学楼	C	3	1
1719	1	10	3	34	一号教学楼	C	3	1
1720	1	9	5	12	一号教学楼	C	4	2
1721	1	10	4	12	一号教学楼	BC	1	0
1722	1	10	1	12	一号教学楼	BC	2	0
1723	1	14	5	34	一号教学楼	D	5	1
1724	1	18	3	12	一号教学楼	D	3	1
1725	1	10	1	12	一号教学楼	D	4	1
1726	1	10	4	34	一号教学楼	D	5	1
1727	1	14	5	12	一号教学楼	D	5	7
1728	1	14	2	56	一号教学楼	D	5	7
1729	1	12	4	56	一号教学楼	C	3	5
1730	1	12	1	34	一号教学楼	C	3	5
1731	1	10	4	12	五号教学楼	C	4	21
1732	1	10	2	34	五号教学楼	C	4	21
1733	1	18	1	12	一号教学楼	DE	3	0
1734	1	18	3	34	一号教学楼	BC	2	0
1735	1	18	4	34	一号教学楼	C	1	2
1736	1	18	1	12	一号教学楼	C	2	2
1737	1	12	4	56	一号教学楼	C	4	3
1738	1	12	1	12	一号教学楼	C	4	3
1739	1	18	1	12	一号教学楼	C	4	5
1740	11	18	4	12	五号教学楼	C	4	21
1741	11	18	2	34	五号教学楼	C	4	21
1742	1	18	2	12	一号教学楼	C	1	2
1743	1	18	1	12	一号教学楼	C	1	2
1744	1	16	5	34	一号教学楼	D	2	6
1745	1	14	1	56	一号教学楼	C	3	5
1746	1	12	3	56	一号教学楼	C	4	1
1747	1	12	1	12	一号教学楼	C	3	1
1748	6	15	4	56	四号教学楼	B	5	3
1749	6	15	2	34	一号教学楼	E	4	7
1750	6	15	5	12	一号教学楼	B	1	6
1751	6	15	2	56	一号教学楼	B	1	6
1752	5	15	3	910	三号教学楼	NULL	1	1
1753	1	14	4	12	一号教学楼	C	3	1
1754	1	14	2	34	一号教学楼	C	3	1
1755	1	14	4	34	一号教学楼	C	4	5
1756	1	14	2	12	一号教学楼	C	4	5
1757	1	12	3	78	一号教学楼	E	2	10
1758	1	12	5	12	一号教学楼	D	3	4
1759	1	12	3	78	一号教学楼	D	4	3
1760	1	12	2	78	一号教学楼	D	4	2
1761	1	12	5	12	一号教学楼	D	4	2
1762	1	12	3	56	一号教学楼	D	3	1
1763	1	12	5	34	一号教学楼	D	3	1
1764	1	12	1	12	一号教学楼	C	3	4
1765	1	12	4	78	一号教学楼	D	2	4
1766	1	16	4	12	一号教学楼	D	3	3
1767	1	16	2	56	一号教学楼	D	3	3
1768	1	16	1	12	一号教学楼	D	3	1
1769	1	16	3	56	一号教学楼	D	3	1
1770	1	14	4	56	一号教学楼	C	4	8
1771	1	14	2	12	一号教学楼	C	3	8
1772	6	19	5	34	一号教学楼	D	4	1
1773	6	19	1	34	一号教学楼	D	3	1
1774	1	18	1	56	一号教学楼	C	5	3
1775	1	18	2	12	一号教学楼	C	5	1
1776	1	8	1	12	一号教学楼	B	1	5
1777	1	9	4	78	一号教学楼	C	4	1
1778	1	18	5	12	一号教学楼	C	2	6
1779	1	18	3	34	一号教学楼	C	1	2
1780	1	16	4	12	一号教学楼	D	3	3
1781	1	16	2	56	一号教学楼	D	3	3
1782	1	18	4	12	一号教学楼	B	3	1
1783	1	18	5	34	一号教学楼	F	5	1
1784	1	16	1	12	一号教学楼	D	3	1
1785	1	16	3	56	一号教学楼	D	3	1
1786	1	14	4	56	一号教学楼	C	3	6
1787	1	14	1	12	一号教学楼	C	3	6
1788	1	14	2	56	一号教学楼	C	3	5
1789	1	14	5	12	一号教学楼	C	3	5
1790	1	18	5	34	一号教学楼	C	2	1
1791	1	18	4	910	一号教学楼	C	1	1
1792	1	18	3	910	一号教学楼	C	3	5
1793	1	18	1	34	一号教学楼	C	1	2
1794	1	9	5	12	五号教学楼	C	5	22
1795	1	14	5	34	一号教学楼	D	5	1
1796	1	18	3	910	一号教学楼	BC	2	0
1797	1	18	5	34	一号教学楼	DE	3	0
1798	1	18	2	78	一号教学楼	C	5	2
1799	1	18	5	34	一号教学楼	C	5	6
1800	1	18	5	78	一号教学楼	C	3	5
1801	1	18	2	12	一号教学楼	C	1	1
1802	1	18	4	12	一号教学楼	C	1	2
1803	1	18	1	12	一号教学楼	C	1	1
1804	1	12	1	12	一号教学楼	C	3	4
1805	1	12	4	56	一号教学楼	C	3	4
1806	1	18	5	910	一号教学楼	B	4	2
1807	1	18	2	12	一号教学楼	E	2	3
1808	1	11	3	12	一号教学楼	C	3	2
1809	1	11	1	56	一号教学楼	D	3	4
1810	1	11	3	56	一号教学楼	D	3	2
1811	1	11	1	12	一号教学楼	D	3	2
1812	1	18	1	34	一号教学楼	C	1	1
1813	1	18	3	12	一号教学楼	C	2	1
1814	1	18	4	910	一号教学楼	C	3	5
1815	1	18	1	12	一号教学楼	C	2	1
1816	1	18	1	56	一号教学楼	E	2	1
1817	1	18	5	34	一号教学楼	E	3	2
1818	1	11	1	34	一号教学楼	C	3	5
1819	1	11	3	78	一号教学楼	D	4	5
1820	1	11	3	12	五号教学楼	C	5	24
1821	1	11	1	56	五号教学楼	C	5	24
1822	1	18	1	12	一号教学楼	C	1	1
1823	1	18	2	78	一号教学楼	C	1	1
1824	1	18	5	12	一号教学楼	C	2	2
1825	1	18	1	78	一号教学楼	C	1	1
1826	1	18	4	34	一号教学楼	C	1	1
1827	1	18	2	12	一号教学楼	C	1	1
1828	1	18	1	34	一号教学楼	C	2	1
1829	1	8	1	12	一号教学楼	B	1	5
1830	1	18	4	910	一号教学楼	C	1	2
1831	1	8	5	12	一号教学楼	E	4	3
1832	1	18	5	78	一号教学楼	A	4	5
1833	1	18	1	12	一号教学楼	C	2	2
1834	1	11	3	34	一号教学楼	D	2	5
1835	1	11	1	56	一号教学楼	D	2	1
1836	1	11	3	12	一号教学楼	C	3	6
1837	1	11	1	34	一号教学楼	C	3	6
1838	1	18	1	34	一号教学楼	DE	3	0
